yearend,locationabbr,sample_size,income,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2013,MN,2092.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,33.6
2013,MN,3931.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,33.2
2013,MN,1300.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,27.5
2013,MN,893.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,28.4
2013,MN,1684.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,27.7
2013,MN,1273.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,26.3
2013,MN,1800.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,29.7
2013,MN,2112.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,30.8
2013,MN,3983.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,36.6
2013,MN,1423.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,28.9
2013,MN,4019.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,14.1
2013,MN,1456.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,27.1
2013,MN,1283.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,34.2
2013,MN,1823.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,27.0
2013,MN,907.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,31.0
2013,MN,1700.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,31.6
2013,MN,2135.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,19.9
2014,MN,891.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,34.0
2014,MN,1858.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,31.1
2014,MN,1417.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,30.3
2014,MN,2058.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,30.2
2014,MN,2483.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,30.4
2014,MN,4911.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,24.5
2014,MN,1691.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,20.6
2014,MN,891.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,27.2
2014,MN,1858.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,33.8
2014,MN,1417.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,35.7
2014,MN,2058.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,37.4
2014,MN,2483.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,37.1
2014,MN,4911.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,39.2
2014,MN,1691.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,35.0
2014,MN,938.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,34.0
2014,MN,1998.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,28.2
2014,MN,1482.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,28.7
2014,MN,2158.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,20.8
2014,MN,2618.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,17.4
2014,MN,5084.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,10.5
2014,MN,2117.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,26.8
2011,MS,1713.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,37.6
2011,MS,1696.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,39.9
2011,MS,909.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,39.2
2011,MS,973.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,33.0
2011,MS,881.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,34.6
2011,MS,1133.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,29.0
2011,MS,1199.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,29.2
2011,MS,1713.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,29.1
2011,MS,1696.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,30.2
2011,MS,909.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,32.9
2011,MS,973.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,38.6
2011,MS,881.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,40.4
2011,MS,1133.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,39.4
2011,MS,1199.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,31.9
2011,MS,869.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,44.1
2011,MS,1113.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,45.5
2011,MS,954.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,49.4
2011,MS,902.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,50.4
2011,MS,1159.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,53.3
2011,MS,1670.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,54.0
2011,MS,1636.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,55.2
2011,MS,1607.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,43.5
2011,MS,1648.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,36.8
2011,MS,883.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,31.8
2011,MS,957.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,27.0
2011,MS,871.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,21.6
2011,MS,1115.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,19.5
2011,MS,1111.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,39.3
2011,MS,1619.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,33.2
2011,MS,1648.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,35.6
2011,MS,876.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,38.9
2011,MS,941.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,38.5
2011,MS,863.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,48.5
2011,MS,1108.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,50.7
2011,MS,1133.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,38.2
2011,MS,964.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,20.2
2011,MS,1123.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,13.9
2011,MS,884.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,26.5
2011,MS,1609.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,9.8
2011,MS,1641.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,13.0
2011,MS,874.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,13.8
2011,MS,938.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,11.2
2011,MS,863.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,18.9
2011,MS,1105.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,20.6
2011,MS,1124.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,30.2
2011,MS,1614.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,20.5
2011,MS,1636.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,22.1
2011,MS,874.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,23.2
2011,MS,936.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,20.9
2011,MS,862.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,27.8
2011,MS,1104.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,29.0
2011,MS,1126.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,23.8
2011,MS,1692.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,19.0
2011,MS,1687.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,24.4
2011,MS,901.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,24.7
2011,MS,1233.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,22.9
2011,MS,1705.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,44.2
2011,MS,1698.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,40.0
2011,MS,905.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,38.6
2011,MS,969.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,35.3
2011,MS,886.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,28.1
2011,MS,1128.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,24.2
2011,MS,1249.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,37.0
2012,MS,1321.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,40.5
2012,MS,1541.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,37.9
2012,MS,792.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,37.5
2012,MS,782.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,33.9
2012,MS,763.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,31.6
2012,MS,1100.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,27.5
2012,MS,1130.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,31.0
2012,MS,1321.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,29.3
2012,MS,1541.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,33.0
2012,MS,792.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,35.0
2012,MS,782.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,38.9
2012,MS,763.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,37.6
2012,MS,1100.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,38.2
2012,MS,1130.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,31.0
2012,MS,1386.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,46.3
2012,MS,1585.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,36.1
2012,MS,827.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,32.3
2012,MS,807.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,22.8
2012,MS,787.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,19.7
2012,MS,1117.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,16.0
2012,MS,1272.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,33.7
2013,MS,1293.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,41.2
2013,MS,1345.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,40.7
2013,MS,746.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,32.5
2013,MS,771.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,35.0
2013,MS,758.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,33.9
2013,MS,1076.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,29.7
2013,MS,1043.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,28.8
2013,MS,1293.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,30.6
2013,MS,1345.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,29.7
2013,MS,746.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,34.0
2013,MS,771.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,36.1
2013,MS,758.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,37.8
2013,MS,1076.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,39.4
2013,MS,1043.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,34.5
2013,MS,1239.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,58.5
2013,MS,1290.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,52.3
2013,MS,721.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,48.6
2013,MS,756.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,41.8
2013,MS,730.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,48.6
2013,MS,1058.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,45.2
2013,MS,991.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,50.2
2013,MS,1046.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,15.3
2013,MS,727.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,23.6
2013,MS,706.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,30.9
2013,MS,762.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,25.2
2013,MS,940.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,36.8
2013,MS,1199.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,41.8
2013,MS,1264.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,36.8
2013,MS,1233.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,28.5
2013,MS,1271.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,35.9
2013,MS,697.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,37.4
2013,MS,755.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,40.8
2013,MS,722.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,43.8
2013,MS,1046.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,46.6
2013,MS,987.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,31.5
2013,MS,1223.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,9.3
2013,MS,1264.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,12.2
2013,MS,696.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,12.9
2013,MS,753.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,18.6
2013,MS,720.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,21.1
2013,MS,1040.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,22.6
2013,MS,969.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,10.1
2013,MS,1223.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,15.0
2013,MS,1267.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,20.7
2013,MS,694.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,25.1
2013,MS,752.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,24.5
2013,MS,720.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,25.2
2013,MS,1040.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,25.4
2013,MS,979.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,22.5
2013,MS,1280.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,16.5
2013,MS,1309.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,19.2
2013,MS,728.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,21.8
2013,MS,772.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,32.2
2013,MS,738.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,29.6
2013,MS,1061.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,33.5
2013,MS,1053.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,21.0
2013,MS,1077.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,43.1
2013,MS,1294.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,50.1
2013,MS,1322.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,41.6
2013,MS,730.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,39.5
2013,MS,778.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,33.2
2013,MS,740.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,28.7
2013,MS,1068.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,25.6
2014,MS,664.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,41.4
2014,MS,775.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,39.5
2014,MS,468.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,35.9
2014,MS,451.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,36.0
2014,MS,454.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,34.0
2014,MS,621.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,30.1
2014,MS,542.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,29.3
2014,MS,664.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,28.2
2014,MS,775.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,32.8
2014,MS,468.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,38.3
2014,MS,451.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,34.6
2014,MS,454.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,41.1
2014,MS,621.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,40.5
2014,MS,542.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,33.7
2014,MS,690.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,47.4
2014,MS,805.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,39.1
2014,MS,488.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,27.5
2014,MS,464.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,27.6
2014,MS,467.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,21.4
2014,MS,633.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,16.5
2014,MS,656.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,34.1
2011,MO,776.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,31.8
2011,MO,1115.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,34.2
2011,MO,680.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,31.5
2011,MO,804.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,30.0
2011,MO,816.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,30.7
2011,MO,999.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,27.6
2011,MO,905.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,27.0
2011,MO,776.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,29.7
2011,MO,1115.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,33.5
2011,MO,680.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,33.3
2011,MO,804.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,40.3
2011,MO,816.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,35.2
2011,MO,999.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,39.1
2011,MO,905.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,27.8
2011,MO,990.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,38.2
2011,MO,822.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,40.6
2011,MO,786.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,41.3
2011,MO,908.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,42.5
2011,MO,677.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,43.4
2011,MO,1079.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,48.7
2011,MO,735.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,56.3
2011,MO,722.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,41.6
2011,MO,1071.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,30.5
2011,MO,669.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,22.7
2011,MO,781.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,20.8
2011,MO,824.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,21.9
2011,MO,986.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,16.3
2011,MO,866.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,28.3
2011,MO,1095.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,21.5
2011,MO,683.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,40.9
2011,MO,1033.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,45.7
2011,MO,632.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,51.2
2011,MO,749.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,48.6
2011,MO,777.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,49.1
2011,MO,938.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,56.7
2011,MO,852.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,50.3
2011,MO,1024.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,16.1
2011,MO,626.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,18.1
2011,MO,748.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,14.7
2011,MO,774.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,16.2
2011,MO,932.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,22.5
2011,MO,839.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,17.1
2011,MO,674.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,13.5
2011,MO,676.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,22.7
2011,MO,657.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,26.7
2011,MO,997.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,29.0
2011,MO,615.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,31.3
2011,MO,726.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,29.0
2011,MO,753.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,27.4
2011,MO,916.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,32.7
